labels,text
-1,Kinda looks like he descending from 18 level of hell to experience Death Reborn Life in this shit hole
-1,Wow the end is wtf
-1,"This reminds me of feeling like as a child you never really fit in or were understood, a feeling of being left out in the cold. But then you realize that who you are was really calling for you to get back to your authentic self a coming home of some sort. You see your self fully and realize that you were never really lost. You've come home to yourself, you are now the observer."
-1,Idk what's the meaning but it gives me anxiety\nI fucking hate lifts
-1,Typical Lift in Russia
-1,I suddenly wanna cry big ass ugly sobs.
-1,"Erm...just an FYI as someone who lives in Scotland & flys down south to Cardiff and London at least 8 times a year, flying is MUUUUCH cheaper and faster than the train."
-1,Don't know why some commenters are pissed about Boeing.\nWhat's wrong with that manufacturer?
-1,"Correction needed: The Boeing 757-200 has a range of 4500 miles in a 200 seat configuration. The video states a 4000 mile range which is typical for the 757-300, but not for the 757-200."
-1,"I dont know how you made me watch the entire video while the topic is fucking boring as fuck, great job."
-1,Electric engines are weak??? it's a bullshit
-1,"Much like all of the future, it's extremely disappointing because what you wanted to happen is actually not allowed by the laws of physics."
-1,Algae Biofuels can fully replace fossil fuels. Unless there's dramatic new battery technology I don't see the feasibility of electric only airplanes. Both the energy density and charging times would have to be exponentially increased.
-1,"Fuck the new iPhone, I'm hyped for the new plane"
-1,*WARNING* EXTREME BOEING BIAS
-1,You say Birmingham weirdly
-1,boring
-1,pleeaase talk about quiet supersonic transport :(
-1,0:22   **laughs at terrible pun**
-1,have you ever heard about a firm called Airbus?
-1,i thought this was gonna be an uplifting video about how blind ppl care more about what's on the inside bc they can't see and therefore can't judge appearances but i guess i was wrong
-1,ask people who were blind from birth what they dream
-1,"Ah ah ah Take that all those but beauty is in the eye of the beholder it's the inner beauty that matters people. \n\nWe've been so much brainwashed by Hollywood beauty standards casting good looking people with zero talent who are not cinvincing on screen anyway because we can't relate to them. \nEven blind persons can see that looks matter way too much in this shallow world, and some of us have zero chance to make it and will always be disadvantaged in dating, job opportunities, social interactions, etc.\n\nI'm off to the gym to be less ugly then."
-1,"Preference = Shallowness ,   why can't we just like and dislike without being considered shallow, its just a preference , I personally like big butts that cannot deny.....  "
-1,ask blind men how they find the pussy
-1,I'm listening to Korn as I watch this.....I CAN SEE I CAN SEE I CAN SEE I'M GOING BLIND
-1,the only ones privileged not to see how ugly people & the human condition really are.
-1,Everyone so shocked that these people can be shallow they're human like just because they're blind they're not going to be looks don't matter like the fuc they're human they're going to act like human just because they can't see doesn't mean they're going to change y'all dumb as fuck
-1,I am thin............. WHAT
-1,Omg dude in green shirt looks dead on that guy that makes fun of people who wears goth sht forget his name some u tuber
-1,This is how i loose 10 kg in 15 days. This method truly works https://goo.gl/JEemx6
-1,the blind people in this video are all prettier than me.  tfw...
-1,"the blind guy saying blind people can be shallow, bruh that's not good, also the other one who said I'm thin and i have nice hair !!WTF just being thin isn't attractive it's athletic and nice hair isn't straight and silky it could be curly"
-1,I always have a question in my head...\nDo blind people see in their dreams?
-1,The girl in blue just seems like she's trying to be like everyone else.....pretttyyyy lame.
-1,If someone is born blind how will they know how people or humans in general look like..
-1,"Damn I just thought about this, blind people can't watch porn. I don't know what I'd do with all that extra time. 😂😂"
-1,"I didn´t think they would just be focusing in physical beauty, but damn boy are they Shallow"
-1,I FUCKING ADORE MAC HE IS SO CUTE WTF
-1,People in the comment section seriously just make me sick
-1,"I learned that blind people have huge egos unless you are black, that dude didnt have an ego"
-1,I've been really trying not to say nothing but why the black dude glasses not on his ears?\n\n\n\n\n\n Like they so tight on his head that it doesn't need to be held up like that....ok I'ma stop talking.
-1,Let me be the first to say these blind people are ugly as fuck
-1,Wow the blind chick wasn't lying when she said she was a shallow fuck
-1,The shallow girl is not pretty enough to be shallow. No wonder she is single
-1,The black guy be like I might be blind but at least I ain't black\n\n\n\n\n\n\nIssa joke
-1,"Blind, deaf, etc. We're still all PEOPLE!"
-1,Hi my name is Jason and I'm blind because I have something in my eye and it's annoying
-1,Alas our society is super vain when we're literally asking blind people how they know if someone is hot looking!
-1,I don't care I hope others don't this is dumb it's saying see blind people have standards fucking everyone does bitch everyone
-1,I cant fucking imagine not seeing EVER i really feel bad for her
-1,This makes me so sad. I can't wait for the day when technology progresses enough that it allows these people to see.
-1,What I learned... Blind people are shitty just like regular people ohhh big shock.
-1,So beauty is skin deep and determined by the feeling of their hair and the shape and size of their body even to blind people got it
-1,Yeah this video sucks
-1,I would totally date the blind girl!
-1,Anybody calling these blind people shallow need to rethink themselves. There always need to be some level of physical attractieness in a relationship. I find someone being shallow if they only like a person for only one aspect of them and nothing else. And theres nothing wrong with liking thin people. Ever heard of preferences?
-1,This video was so pathetic to say the least!!!
-1,"I LOVE THE GIRL IN BLUE KEEPING IT REAL! YASS! To everyone crying about how this was disappointing because it wasn't disability inspiration porn enough for them, sorry to burst your bubble, but people with disabilities are just that... people. At the end of the day they are just as shallow as you or me and 98% of the rest of the population. Don't cry because they are being honest, be grateful they aren't lying out their ass like people usually seem so inclined to do these days."
-1,Just sad how shallow the world is... smh it even affects people who cant see it
-1,"An unending stream of consciousness with no rational point, no rational anything, and absolutely no self awareness."
-1,Hillary is just a typical feminist. She doesn't want to accept responsibility and she thinks she's entitled to everything just because she's a woman. People just didn't want her and the age of feminism is over.
-1,"If you want to know what Hillary Clinton really thinks, you can't ask her in person. Everything she says is a lie. This interview is pointless fluff."
-1,People forget one little MAJOR thing. The Democrats are the ones who wanted slavery. They were the party of the kkk. They were the Confederates.
-1,anyone regretting not supporting Bernie or Johnson now?
-1,I couldn't vote for her or Trump. It sucks having a conscience AND reasoning skills....
-1,Why is media even covering this disgusting woman anymore?
-1,Who cares what that idiot thinks
-1,"She says the right is anti-immigrant. Lies, we are anti ILLEGAL immigrant. People are dumb to buy her book. she's already a multi millionaire. Want to make millions, became an identity politics politician."
-1,Trump sucks .. ha ha you think Hillary is any better you moron! Hillary sucks .. ha ha you think Trump is any better you moron!
-1,"Haha the failure wrote a book solely blaming other people for her losing: Bernie Sanders, James Comey, etc"
-1,"Giving Hillary airtime and mindshare instead of Bernie, when the former is busy profiting from book sales and interviews and the latter is attempting to introduce Universal Health Care and actively fighting Trump. smdh"
-1,"Hate her all you want guys, but you have to admit, wouldn't it be nice to have a president who's actually informed and can converse intelligently on actual issues?"
-1,I still don't understand how people POSSIBLY think she's worse than Trump.
-1,Thank God we did not elect this witch.
-1,You know you're a fail when you lose to a commie and trump #maga
-1,"You can tell Ezra Klein has a past in sports, when he asks softball questions like this"
-1,the only thing Hillary did wrong was be too polite
-1,"Number one on the agenda, for both the Democratic and Republican parties, should be to slow down the death-spiral of rising healthcare costs.\n\nNo plan, not Obamacare nor a Trumpcare plan will ever be feasible if these prices outpace GDP growth."
-1,I gave the Clinton Foundation a million dollars and all I got for it was her book. I hate it when I don't get the correct change back.
-1,**Vox is Liberal Propaganda** HILLARY FOR PRISON! 1 LIKE ON THIS COMMENT EQUALS 1 VOTE FOR HER TO GO TO PRISON!!
-1,"Pathetic piece by loser Ezra. She's a corrupt corporate Democrat willing to trample on progressives to further her right-wing agenda. She's pro-war, oil, and pharma. What's the point of this interview? She's already pointed the finger at everyone else for her embarrassing loss. Stop giving her airtime and Ezra- grow a pair and stop being a wide eyed fanboy"
-1,“Disliked Hillary”
-1,Wtf is wrong with the men of today. 🙄
-1,Black sea Click my YouTube Name and watch my YouTube Channel how robot augmented Boko Haram Freaks and Hamburg cell Germany blocked me 30 years to learn a profession and tortured. We want our HUMAN rights GG12 UN23
-1,This is Weird but is Understandable people. Thanks.
-1,Of course the Father In-law is bad ass. Look at his chest hairs! Dead give away.
-1,How is this trending ? Awful
-1,Fear :small hole?
-1,Isn't that scary
-1,Kweeva seems so rude omg
-1,5:37 - 5:40 dead meme
-1,If it wasnt already broken you definitely would have broken it 😂😂
-1,You could have just called the phone to find it you know.... Use your other sinces you weren't born with only eyes
-1,It may not look that bad in Florida but the Caribbean islands are the ones that got hit the most
-1,"I am so sick of people saying not that bad,not everyone is rich or can afford to rebuild."
-1,"It wasn't that bad in parts of Florida ,but it hit the Carribean horribly"
-1,a horrible attempt to try and get us to freak out
-1,"You know, spotlight should be shown where the hurricane was actually catastrophic: down in the Island Nations. Place where there is no more infrastructure anymore. Where people can't find food anymore because of the hurricane. Not where someone's boat is half sunken or a roof was torn off and that's it."
-1,So some trailers were missing some roofs and that's it? Wheres the flattened buildings or flooded city streets?
-1,Why are they only showing mobile homes?\nAren't they less likely to go through a big storm like this?
-1,This isn’t bad at all... if you wanna see bad then look at the Caribbean islands where it looks like Hiroshima and Nagasaki at the end of World War II.
-1,From the air USA Today posts fake news.
-1,It's not that bad
-1,"Lool. If you call this bad then that's nothing. Seriously these look right next to the ocean too. Trailer park looked decent. Did you plan the before and after, common? You can't call this catastrophic"
-1,*BUT DID IT DESTROY A GAMING CHAIR*
-1,this is one of the worst videos I've ever seen
-1,Lol!!! A few cardboard box houses were blown away.... devastating
-1,"First off. This was sad in comparison to Andrew. Second, WHO FILMS DRONE SHOTS IN 1x1?! It looks terrible."
-1,Catastrophic? Sit down.
-1,Remember to pay your climate change dues so this shit won't happen anymore.
-1,bahahaha what's with all that saturation with before irma show us the real pics and don't make it too exaggerated yeesh
-1,Its nit that bad from what i see
-1,It was a CAT 3 at landfall and quickly weakened soon after made worse only by the fact that many a moron live in aluminum boxes. Are those things even anchored beyond electric & gas connectors?
-1,Looks like a trailer park in texas after a small tornado.
-1,Had to stop it 5 seconds in because of the music. Fail
-1,OH MY GOD!!! THE WORST STORM EVER SLIGHTLY DAMAGED SOME PROPERTIES! CALL FEMA! \n\nWhat is Florida's death toll again?
-1,It really wasn't as bad as it could be.
-1,Irma kicked the shit out of those trailer parks.
-1,Lmfao people are disappointed that is wasn't worse wtf is wrong with you people
-1,"Trump is in trouble, he has to donate 2 million dollars now. He's going to be broke"
-1,Whats with the horrible music? tf
-1,"Other then some property damage and laying tress, irma did nothing"
-1,👍 Thumbs up if you were expecting a creepy clown with this music.   🤡
-1,Building codes in Florida should make structure more wind resistant. But to me it looks corners were cute. And i cant feel sorry for people live in mobil homes next to the shore in hurricane alley (Florida). Thats just stupid.
-1,"Houston got it bad, Florida came out not that bad"
-1,THIS IS NOT THAT BAD.  COULD'VE BEEN SO MUCH WORSE.
-1,They hyped this storm up to be absolutely devastating when it hit Florida but it was no where near that...smh
-1,"I like how they're only covering Florida but not the Carribean that got fucked by the strongest hurricane to be ever formed in the Atlantic at its strongest point (190 MPH Winds and 225 MPH Gusts) that even caused places like Barbuda to be Inhabitable (meaning you're not allowed to live there anymore) which the entirety of that island got 95-100% destroyed. And the dozens that also died throughout there. They didn't even cover Puerto Rico, which the US owns. Like shit..."
-1,Irma wasn't that bad..
-1,Quit overhyping it. Andrew was worse.
-1,Harvey was 10 times worse
-1,My room looks worse
-1,Follow my Vlog bad boy
-1,FAKE NEWS!!
-1,This'll prove the Irma deniers wrong
-1,"What the f ever, Harvey caused way worse deatruction... florida lost sum shingles and couple boats so fuckin what"
-1,So a few shingles missing is devistation?  Then Harvey must have been apocoltptic.
-1,Your face looks fake.
-1,Liiivvvinnnngggg for that dark lip!!!
-1,"Girl, don't leave me hangin. What was the fail foundation?"
-1,your lips look like they deflated a little bit and it looks really natural and flattering to the proportions of your face 😍
-1,"Yaay, fall makeup! 😍 It's so cold here that I already forgot about summer!"
-1,Airbrushing -> Unnatural beauty standards -> Social pressures -> Expectations of excessive makeup -> Youtube makeup tutorials -> Ubiquity of excessive makeup -> Ubiquity of skin problems -> Rampant disease -> Zombie apocalypse -> End of human race as we know it
-1,75K??? ill do it for 5k
-1,Poor Liam.  Lets hope he never gets on the same bus with Sandra Bullock or Keanu Reeves.
-1,Looks like the guy from Non Stop got cleaned up and had a couple of kids and then....got himself in to some similar mess. Liam Neeson just can't catch a break...
-1,"Couldn't happen in the UK. If you tried to start a conversation with a stranger, they'd look at you like you're insane and slowly edge away."
-1,About bloody time. I've been waiting for this trailer since the movie was announced nearly a year ago.
-1,WOAH WOAH.....Tommen? In modern? I'm probably on that weird side of youtube again?
-1,"I'm moving seats, don't speak crazy"
-1,Geez how long is his commute??
-1,You can't go wrong with Liam Neeson.
-1,Norma isnt dead!!!! L
-1,"Thought it said computer also, why didn't that chick get more naked in The Departed :("
-1,415 people are unable to accept the truth of their reality.
-1,You're pathetic if u can't go a few days w/o a phone
-1,"You say that like it's a bad thing... \nEveryone, please watch my tiny nature videos. There is no talking in them. Shhh!"
-1,I stay on my phone when I'm bored then they mobile is invented to make me unbored in home if that's a word 😂
-1,problem isn't with phones but with ourselves. \nlike hello....move your ass a little around!!
-1,"We spend too much time with our phones, why we should talk to other people in real life, if we could spent our whole life to stare on our phone? (I'm guilty too in this case, so please don't judge me!) ^^"
-1,"My break from my phone is photography... granted, I listen to music via my phone, but at least I'm not still staring at it... and fuck off if you say my cameras a screen, I spend much more time looking around and through the view finder than at the screen"
-1,why did this video take such a dark turn... didnt expect a video about phones to be so morbid
-1,"I've had a GSM in the 90's, hated it and never got a mobile phone again, smart or otherwise. What I have observed in the last 10 years is that smartphones narrow peoples perception of the world. Instead of the normal stereoscopic 120 degrees of vision, people condition themselves to be focused on barely 5 degrees of screen in front of them. This generates a whole slew of awkward problems. It generates anti-social behavior and I hate the smart phone concept for that.\n\nThis video was especially entertaining because it sounded like Johnny Ives from apple.."
-1,1:10 - Scary how this described my current problem at the moment.
-1,"I'm having a hard time putting my finger on this one but something about the videos produced by these guys rubs me the wrong but I can not seem to articulate it.  But, I am getting the sense that I'm being preached to and I feel that many of the ideas that are being asserted should be debated.  Perhaps that is the point of the videos.....  at least I hope that is."
-1,I don't see anything wrong with that. And I watching this video with my phone. Knowledge is the biggest enemy of the scammers
-1,"I do not own a phone. I was asked what the time was once, by this human girl person, and I said; I don't know, because I didn't know. The human girl person asked me if I didn't have a phone on me. I said no, because I didn't. She glared at me like I was personally insulting her by trying to fool her into thinking I had no phone.\n But yeah, I guess I can understand her mistrust...everyone nowadays has a phone..."
-1,"I have my phone on me but rarely get a call. Or text. Somewhat feel I need it on me but on occasions I leave behind.  I want technology to aid my life, get something from it rather than pointless time wasting."
-1,"Listen to Arcade Fire's Everything Now album. We're addicted to this instant gratification our phones provide us. The more readily available something is, the less we value it. It's a dangerous game, and I think people need to wake up soon."
-1,This guy's voice haha what the fuck
-1,"I like the critique of smart-phones, but found this imagined future technology worse. Let's admit now what the ancient Greeks knew and told in their myths (and here we can include too the ancient Indians, Chinese and Japanese who knew and told likewise): often technologies and machines are just bad."
-1,"If I were you I'd change my phone, because I live in Lima, Perú and you got the population wrong"
-1,"In the Utopia - and that's when I checked out.\nWhat's more likely to happen?  Maybe a big tech corporatocracy.  Maybe a singularity gone horribly wrong.  Maybe a cyber cold war not just between opposing nations but between security and privacy.  Maybe, if George Carlin is right, the planet will shake us off like fleas.  But no matter how smart technology gets, it will only ever be a tool, not a guardian angel."
-1,Who else doesn't give 1 shit
-1,Lel I use my phone cuz I'm bored
-1,Delete them unnecessary applications 😎
-1,Eat shit!
-1,fuck yo capitalism
-1,Ya I don't think phones r that big of a deal. I don't use my phone for all that shit.
-1,"0:30  Yoooooo Fuck this shit. Please! Please. Don't think this is your own self. Sitting in a room letting your thoughts flow to simultaneously the past and future, feeling at the same time pain, desire, regret and excitement all at the same time. The Mean is to be in a room just watching. Being in the moment not pretending your in the past or future. I mean why were those emotions chosen? every emotion is surely a part of life but thoughts of desire, pain and regret do not seem great to me. It's videos like this that let me know some part of the world wants to lead somewhere sad."
-1,You humans are fucking dumb
-1,I have watched this a billion times today..I was late to work slightly cause of this and here I am still squealing over them...hot damn LANY are high-key hot 😭💖
-1,I'm obsessed with this song😍💓❤
-1,I'm still waiting for pink skies mv. Pleaseeeeeeeee
-1,Why did they have to schedule their concert the same day as John Bellion :((
-1,She is the worst.
-1,So sad to see James to sell out. And for what?
-1,Fuck goop and her big bird looking ass.
-1,Fuck Gwyneth. She's a fraud.
-1,There are some truth to her methods like cupping and steam. When we are sick we turn on the shower and we use steam. but stones curing you is NOT TRUE. Smelling stuff won't cure fertility. AND she is probably overpricing these methods.
-1,All I know is...gwenyth is fucking fire in that dress...reminds me of being young and dating an aspiring mode...going to work in the daytime then getting off and driving an hour to see her and she'd be wearing some shit like that...makes me wanna use my dick as a knife and stab through that stupid dress and nail her muscular ass so hard she gets whiplash....fucking hot ass bitch...she needs it...I need it..I'm a man...she's goddamn hot...i dont care if it's that dress or not she's gonna get something so hard and long over and over the dmv is gonna shut down cause it feels dumb....have you ever seen two feet spread so far apart you think they might not be attached to a human body? Well you're gonna when I crack them puppies wide and start laying into that vag like its zaxbys special sauce..dipping and dippin then drinking it in....then I'm gonna order some more when I say..UNh uh....don't you even think about flipping over! But that's not gonna happen...her eyes are gonna be rolled back in her head so far she'll be seeing the northern lights as I stroke and stroke and stroke and stroke until my legs give out and I collapse onto the floor and cry like a baby begging for her to get up and climb down off the chair and ride me like evel kenevil flying over some cars until she crashes into the pile of me below...sweat pouring off her sharp chin...hair falling around my face....i drink her sweat and run my hands up her hard abs as she's bending and crushing my tower like penis on her every stroke like she's some kind of shined hillbilly playing a saw at the county fair..I feel it bend and spring out inside her actually hitting her uterus as she stretches upward moaning the hot sweat of the night air and open windows rolling on her body filling my belly button like I've spilled my silky seed on it...as she climaxes she starts speaking in some foreign language which I later find out is the mental limit between the physical and the ethereal and she explodes in orgasm so hard she turns in to a mid air splash of pure Florida orange juice and I'm left lying in my tight blue Levi's with no shirt on in my trailer and I wake up and realize I'm just drunk and hallucinating but there is orange juice everywhere....and maybe she was there...and maybe she wasn't....but I'm thankful for my vintage heather blue Levi's orange tab boot cut vintage jeans...if I hadn't had them on with a thick leather belt...I might've put a hole in my trailer wall....all I'm saying...is that gwenyth Paltrow....in this one second I'm seeing you...you make me wanna tear you apart...I'm not saying you're beautiful or ugly or pretty or nice...I don't know what it is...but...you got what this man needs....that's all I'm saying. (Not to blow you up but...hey Margo stilley! Remember that night you came down? Yeah well I had to insert gwenyth Paltrow into it because she's fucking exploder right here...I know you were the one in the dress when I met you and it was silver not gold and you're not gwenyth Paltrow but...if I could get a hold of gwenyth Paltrow right now...well..I damn sure wouldn't be saying hi to you...you snotty evasive tart...)
-1,"This goop crap should be illegal. And, shame on Gwyneth for using her celebrity status to promote such ridiculous pseudoscience."
-1,Goop = poop !!! why do people even buy that shit !! XD
-1,Don't care for whatever stupid reason Paltrow's getting all this hate. You've gotta admit she's got KILLER legs 😛❤️
-1,Isn't she the one that has questionable life hacks?
-1,Vaginal steaming actually seems like... really fucking dangerous tbh. I wonder how much she paid the show to promote her shitty overpriced lifestyle magazine
-1,What the fuck James? What the fuck...
-1,there is a difference between scripted content and fucking unfunny ones...
-1,Is it just me or does that dress look like a half popped Jiffy Pop?
-1,goop... it's way too expensive to be worth it.
-1,"wow i can't believe you just dedicated a segment for this scam, tricking desperate people in need of medical treatment out of their money with bogus science is a despicable act and i'm disappointed that one of my favorite talk shows is endorsing this pseudoscience  bullshit, shame on u james..."
-1,Isn't this the same woman that suggested sticking a jade egg up your vagina? Fuck this absurd shit.
-1,Gwyneth needs to be smacked upside the head for pushing her crap on everyone.
-1,"This skit would if been funnier if he said the classic She's behind me, isn't she?."
-1,So annoying when they all screamed. It ruins everything.
-1,*despise this entitled dumb ass bitch*
-1,Stop promoting idiocy!
-1,Paltrow is not my type at all but damn i'd love to get to know her naughty side.  I bet she is into some really fucked up shit.:shudders:
-1,"shes ugly slut\n\ndress like a whore, mimiks like a whore...buh...actor allways as a whore"
-1,Fuck that scam bitch
-1,"James,  you should seek medical treatment if your shit is grey mate"
-1,I'm surprised she didn't try to sell him some of her fake healing crystals
-1,"Fuck goop, but Gwyneth can still get it"
-1,Boring
-1,Fuck Goop. It's pseudo-scientific bullshit.
-1,WHAT DOES THIS DISEASED COCKSUCKING FUDGEPACKER KNOW? SOMEBODY SEW THAT BLOODY PROLAPSED ASSHOLE OF HIS SHUT.
-1,"Fuck Goop and their pseudoscience bullshit. The one people dumb enough to believe that shit are anti-vaccers, flat Earthers, moon landing deniers, climate change deniers... Basically crackpots wearing tinfoil hats."
-1,"Have you noticed that Paltrow has trouble containing her hatred of Germans? She even referred to her German grandmother (from whom she gets he beauty, I suspect) as a cunt. Paltrow is a hate-filled woman and a Hollywood phony. 😉"
-1,I have been on acutaine for a few months now and I went from having extremely oily skin with cystic acne to a few regular blemishes here and there (still not done with taking the pills) but my face is so dry now! I can't use any of my matte foundations anymore and I basically have to switch up my entire routine. I would say it is still worth it though!
-1,"Curious, but does make up make ppl break out easier?"
-1,"Your trending girl! Thats pretty awsome, also thanks for trying out another foundation instead of making this a short fail vid. Your hard work is def. Appreciated and acknowledged!!"
-1,Your skin looks bad. I would NOT put ANYTHING on it. Eat pineapple and get some SUN! It will help kill the the acne causing bacteria and smooth your skin out. Fresh cut pineapple every other day for two weeks. And no makeup for two weeks.\n\nStart with that and you will need a lot less foundation!!
-1,That's so weird (the Lottie foundation) cause I have both of there's. The stick foundation is one of my favourite foundations plus it covers a lot! \n\nThough I do have fairly unblemished skin.
-1,is it sad I won't watch anyone else's review on the fenty foundation until I see Taylor's on day 13 cause her opinion's the only one I really care about😂
-1,I'm kind of disappointed that I can't get a #15daysof foundation shirrrrrrt but at the same time I understand she's doing something biggggg
-1,"If your natural hair is blond, why do your eyebrows grow in black?"
-1,ALL THESE FUCKIN RETARDED MAKEUP TUTORIAL YOUTUBERS NEED  TO EITHER DIE OR GET OFF THE MOTHERFUCKING TRENDING FEED.
-1,"Please please please pluck your eyebrows before filming, they look so messy!"
-1,Alodya is soo ugly
-1,We want some *Little Tsonggos and Tsonggas*
-1,omg im laughing so hard
-1,holy shit wil congrats hahahah
-1,Super Awkward 😂😆
-1,is it alright if I ask what's wrong with Haley? Sorry I don't know help T_T
-1,Wil you look like taylor lautner with your look. Now you're half tsonggo half lobo 😜
-1,"Just curious, you dont need seatbelts in the US?"
-1,"Guys👋, Lets support each other? Subscribe to me, Ill Subscribe Back😊💞"
-1,Your sister is like my sister she's always mad and savage
-1,omg what a darkie girl is she she must be a south sudanese evil i my sekf black and i am not too dark like that bitch go and bleach your self
-1,THANK YOU A BEAUTY GURU WHOSE VIDEO IS LESS THAN 18 MINUTES
-1,i wasnt gonna buy shit until u reviewed it lmaooo
-1,Holy shit you're dark.
-1,These poor hurricane survivors are soooo lucky that a celebrity could swoop in and save them.
-1,Kristen Bell is a sweetie but also slightly crossed-eyed.
-1,wrong really please  this look viopently  overlook
-1,Seth Rogen and Kristen Bell were in Orlando but I couldn't go see them because I was stuck inside from the hurricane :(
-1,"How about you Americans stop wasting 54% of your taxes on military and the weapon industry and creating a proper infrastructure (including a flood relief structure (Romans had an underground sewer system which protected them from floods and is still intact...and over 2000 years old), a flood and other natural disasters counter force instead of military. Such a shame that you are antiSemitic and didn't vote for Sanders. And: you have to create a 24/7 citizen surveillance against all members of the House and Senate."
-1,boring
-1,She aint bad 👍 👌
-1,**Jimmy Kimmel is liberal propaganda**
-1,Sometimes I think YouTube should get rid of the dislike button...\n...I'm guessing that at least 107 people thus far would give me a thumbs down for saying that.
-1,Literally am overwhelmed with the support you have from your family . You have over these past few months proved to me that it doesnt matter what or who you are you can achieve anything i have a baby in hospital he had been there a year and i want him to achieve anything he wants with support from family you have proved anything is possible
-1,"8:03 is crazy!! The turn, i didnt even realize.. Nice!"
-1,Is it just me or in the thumbnail he looks like he is holding a piece of shit
-1,"Congratulations! You deserve every success in the world, because you deserve it, training every day and never letting it go if something goes wrong. I have you as an inspiration! Congratulations again!  YOU ROCK !"
-1,"This guy's optimism is contagious. Fun-loving, supportive of others, but extremely disciplined when it's game time. That's how everyone should be."
-1,I LOOOVE YOOOOUR CHANNEL!! Im obsessed! Can you do unicorn cupcakes With ears and horns? With lots of colors and sparkle.\n<3
-1,Hey Nick I like your macaron videos! Do you use aged eggs for the meringue?
-1,I'm just wondering what is the specific reason we make a hole or well in the dry ingredients and then pour the liquids in the middle?
-1,Do an all pink nicki minaj pink print cupcake!!
-1,Pls make star vs the forces of evil cookies or cake😛Pls...
-1,"Can you please bake things that aren't various types of poop and personal branding? I would never make a cupcake, or a cookie, or macarons, or a giant cookie cake, just because your nerdy (read: smiley face with glasses) logo is on it. And why would I seek out your recipes if I'm just going to end up turning them into regular old cupcakes or cookies because I don't want to bake your logo into a dessert? I used to look forward to your videos but am really disappointed with the quality lately. You used to be so much better than this. :("
-1,I'm hungry now :(
-1,"Ro, I really love your channel and I have been subscribed for a long time, but recently, I have been very disappointed that your last few videos have been only in order to promote your baking line. I understand that you need to promote it and it is really, really good but i feel that it is now repetitive. I dont mind if you do it once every few videos or something like that, but as a loyal subscriber i just wanted to let you know that i was disappointed. Nevertheless, i am still subscribed and i will continue to support you. Thank you\n\nThe rant is now over. You can scroll up and watch the video now...."
-1,health food to thin the herd.
-1,Can u make an Emoji cake using the round pans from your baking line 😄
-1,"Hey Rosanna Pansino, can u plz make a amaze dish from black butler!>♡<"
-1,Plz do something my little pony themed plz!!!!
-1,"The red digital crown ruins the look for me. I know you can get something to put over it, but still.. it doesn't go with any color Apple Watch."
-1,Looks like a beef burger not a watch. And no always on? give a break with this shit
-1,Comments:\nMy android phone did this in 2009\nSomething clever about how it's just red\nSteve jobs would hate this Spicy Orange strap
-1,Hey definitely ruined this with the fucking red thing how ugly is that🙄😠
-1,absolutely no immeasurable difference between all 3 of them
-1,"Frankly, why can't Apple come up with better form factors for the watch?  Why does it have to look so effeminate and generic that is so bland and boring?  Seems the place (Apple) is run by engineers.  None of the products raise any heartbeats.  One would expect more from the richest company in the world!"
-1,I hate people telling me Android did it first. \n\nApple did it right. \n\nHave you seen how ugly the other smart watches are? \n\nHave you seen how bad the other smart watches software is?
-1,the ending has me weak
-1,built in obsolescence - not worth it.
-1,Dumb
-1,stupid idea to make the  button red. Apple is being destroyed by B grade designers.
-1,You comedians are never happy with anything anyone who doesn't conform to your ideology does.
-1,Liberals are retarded this British Horse Teeth Retard is not funny only talented thing about him is his retarded accent.
-1,Yes the world is falling apart but I gotta shit on trump because only money fuck the audience
-1,This guy has dedicated his show to donald trump for the past year. What a fucking cuck. God damn i hate this fool
-1,What's tomorrow's bashing if the pres gonna be retard
-1,Ivanka is like a dumb hoe from game of thrones that doesn't deserve anything but gets it cuz he dads the king
-1,Isn't this the guy that was wishing Trump would run against Hillary... I'm sorry who's not very smart?  That would be you. Trump's trying to get a deal done on tax reform... it's hilarious... your followers are just as dumb as you are.
-1,Trump us using DACA as leverage to get funding for the wall.  He's trying to sign it into law.  John Oliver Sucks
-1,Beating a dead horse my god
-1,Constantly talking about trump.....  Dam Oliver get a fucking life.
-1,Black sea Click my YouTube Name and watch my YouTube Channel how robot augmented Boko Haram Freaks and Hamburg cell Germany blocked me 30 years to learn a profession and tortured. We want our HUMAN rights GG12 UN23
-1,John presents a satirical look... Too bad his followers see this as factual journalism.
-1,Fucking shut you got your sources from CNN
-1,"Trump is a winner, Democrats are losers!"
-1,"Fuck Donald Trump and his criminal,👿👿👿👿👿👿👿👿👿👿👿👿👿👿"
-1,Why is this propaganda up on YouTube again? Trump hasn't done anything that hurts liberals feelings this week so what are you going to talk about? It's sad how YouTube is so biased that they'll post this shit but wouldn't even pass a single video commemorating the survivors of 9/11 and the people who have fallen
-1,Trump could save a puppy from drowning and John Oliver would find something wrong with it
-1,Number 4 on trending?! Are you fucking kidding? It isn't even his.
-1,"Why aren't you covering the trial of San. Mendez who is on trial for criminal charges. The Sen. is fighting an up hill battle and will be lucky if he does not spend time a cross bar hotel with some of his constituents that were not the recepients of the DNC''s effort too help the lower class. oh... I am so obtuse! The Sen. is Democrat and we don't want anyone to here about that kinda stuff! \n\nYou will have shit ratings when Hillary is on trial.  The American public is patient, and won't forget... ever."
